-29	0.7	-33.97303338	380.5041106	1.766998857	0.274674265
-29	0.8	-31.21250854	380.0958409	1.754836998	0.239102189
-28	0.2	-56.75503244	383.242567	1.87836228	0.98962698
-28	0.3	-49.94111313	382.858499	1.844131576	0.656640504
-28	0.4	-44.79934464	382.4709573	1.819486211	0.490126846
-28	0.5	-40.61952682	382.0798447	1.800087023	0.390201867
-28	0.6	-37.07145809	381.6850593	1.784001009	0.323570836
-28	0.7	-33.97303338	381.2864946	1.770196852	0.275964565
-28	0.8	-31.21250854	380.8840387	1.758058763	0.240248446
-28	0.9	-28.71607922	380.477574	1.747189373	0.212458794
-27	0.2	-56.75503244	383.9996865	1.88144439	0.993818761
-27	0.3	-49.94111313	383.6207239	1.847234471	0.659475373
-27	0.4	-44.79934464	383.2383969	1.822610338	0.492283907
-27	0.5	-40.61952682	382.8526133	1.803232846	0.391952783
-27	0.6	-37.07145809	382.4632763	1.787169017	0.325051459
-27	0.7	-33.97303338	382.0702849	1.773387553	0.277252542
-27	0.8	-31.21250854	381.6735329	1.761272689	0.241392324
-27	0.9	-28.71607922	381.2729092	1.750427083	0.213490954
-26	0.2	-56.75503244	384.7586893	1.884521639	0.998008506
-26	0.3	-49.94111313	384.3847472	1.850332077	0.662308164
-26	0.4	-44.79934464	384.0075462	1.825728729	0.494438845
-26	0.5	-40.61952682	383.6269986	1.80637247	0.393701529
-26	0.6	-37.07145809	383.2430128	1.79033034	0.326529861
-26	0.7	-33.97303338	382.8554925	1.776571063	0.278538248
-26	0.8	-31.21250854	382.4643374	1.764478896	0.242533878
-26	0.9	-28.71607922	382.0694421	1.753656522	0.214520733
-26	1	-26.43228579	381.6706959	1.743832507	0.192101191
-25	0.2	-56.75503244	385.5195764	1.887594071	1.002196256
-25	0.3	-49.94111313	385.1505714	1.853424447	0.665138919
-25	0.4	-44.79934464	384.7784095	1.82884145	0.496591703
-25	0.5	-40.61952682	384.4030071	1.80950597	0.39544815
-25	0.6	-37.07145809	384.0242771	1.793485067	0.328006093
-25	0.7	-33.97303338	383.6421284	1.779747485	0.279821734
-25	0.8	-31.21250854	383.2564656	1.767677501	0.243673161
-25	0.9	-28.71607922	382.8671888	1.75687782	0.215548188
-25	1	-26.43228579	382.4741935	1.747077034	0.193039494
-24	0.2	-56.75503244	386.2823486	1.890661729	1.006382053
-24	0.3	-49.94111313	385.9181992	1.856511634	0.66796768
-24	0.4	-44.79934464	385.5509911	1.831948562	0.498742526
-24	0.5	-40.61952682	385.1806448	1.81263342	0.397192693
-24	0.6	-37.07145809	384.8070776	1.796633284	0.329480202
-24	0.7	-33.97303338	384.4302029	1.782916917	0.28110305
-24	0.8	-31.21250854	384.0499303	1.770868616	0.244810224
-24	0.9	-28.71607922	383.6661651	1.760091107	0.216573372
-24	1	-26.43228579	383.2788083	1.750313004	0.193975474
-24	1.1	-24.32376034	382.887756	1.741340615	0.175478415
-23	0.2	-56.75503244	387.0470066	1.893724652	1.010565934
-23	0.3	-49.94111313	386.6876328	1.859593688	0.670794488
-23	0.4	-44.79934464	386.3252949	1.835050127	0.500891356
-23	0.5	-40.61952682	385.9599176	1.815754892	0.398935202
-23	0.6	-37.07145809	385.5914221	1.799775075	0.330952234
-23	0.7	-33.97303338	385.2197261	1.786079456	0.282382244
-23	0.8	-31.21250854	384.844744	1.774052353	0.245945119
-23	0.9	-28.71607922	384.466386	1.763296508	0.217596339
-23	1	-26.43228579	384.0845583	1.753540559	0.194909185
-23	1.1	-24.32376034	383.6991625	1.744590833	0.176339371
-22	0.2	-56.75503244	387.8135512	1.896782882	1.014747941
-22	0.3	-49.94111313	387.4588743	1.862670659	0.673619384
-22	0.4	-44.79934464	387.1013249	1.838146204	0.503038236
-22	0.5	-40.61952682	386.7408311	1.818870456	0.400675721
-22	0.6	-37.07145809	386.3773182	1.802910521	0.332422234
-22	0.7	-33.97303338	386.0107079	1.789235197	0.283659364
-22	0.8	-31.21250854	385.640919	1.777228817	0.247077894
-22	0.9	-28.71607922	385.2678663	1.766494144	0.218617139
-22	1	-26.43228579	384.8914609	1.756759834	0.19584068
-22	1.1	-24.32376034	384.5116098	1.747832236	0.177198059
-22	1.2	-22.36241544	384.1282156	1.739568262	0.16165563
-21	0.2	-56.75503244	388.581983	1.899836458	1.018928109
-21	0.3	-49.94111313	388.231926	1.865742595	0.676442406
-21	0.4	-44.79934464	387.8790847	1.841236852	0.505183206
-21	0.5	-40.61952682	387.5233909	1.82198018	0.402414292
-21	0.6	-37.07145809	387.1647733	1.806039703	0.333890247
-21	0.7	-33.97303338	386.8031577	1.79238423	0.284934454
-21	0.8	-31.21250854	386.4384669	1.780398114	0.248208596
-21	0.9	-28.71607922	386.0706201	1.769684133	0.219635822
-21	1	-26.43228579	385.6995331	1.759970962	0.196770011
-21	1.1	-24.32376034	385.3251177	1.751064972	0.178054535
-21	1.2	-22.36241544	384.9472819	1.742823092	0.162451633
-20	0.2	-56.75503244	389.3523024	1.90288542	1.023106477
-20	0.3	-49.94111313	389.0067898	1.868809545	0.679263594
-20	0.4	-44.79934464	388.658578	1.844322128	0.507326306
-20	0.5	-40.61952682	388.3076022	1.825084133	0.404150956
-20	0.6	-37.07145809	387.9537946	1.809162697	0.335356314
-20	0.7	-33.97303338	387.5970847	1.795526645	0.28620756
-20	0.8	-31.21250854	387.2373991	1.783560344	0.249337273
-20	0.9	-28.71607922	386.8746612	1.77286659	0.220652436
-20	1	-26.43228579	386.5087911	1.763174074	0.197697229
-20	1.1	-24.32376034	386.1397054	1.754289184	0.178908851
-20	1.2	-22.36241544	385.7673169	1.746068872	0.163245426
-20	1.3	-20.5266023	385.3915343	1.738404411	0.149985651
-19	0.2	-56.75503244	390.1245101	1.905929805	1.027283079
-19	0.3	-49.94111313	389.7834675	1.871871555	0.682082984
-19	0.4	-44.79934464	389.4398081	1.847402088	0.509467574
-19	0.5	-40.61952682	389.0934701	1.82818238	0.405885753
-19	0.6	-37.07145809	388.7443889	1.812279581	0.336820479
-19	0.7	-33.97303338	388.3924977	1.79866253	0.287478725
-19	0.8	-31.21250854	388.0377265	1.786715609	0.25046397
-19	0.9	-28.71607922	387.6800028	1.776041628	0.221667029
-19	1	-26.43228579	387.3192508	1.766369294	0.198622382
-19	1.1	-24.32376034	386.9553914	1.757505015	0.179761057
-19	1.2	-22.36241544	386.588342	1.749305758	0.164037064
-19	1.3	-20.5266023	386.2180164	1.741662818	0.150726251
-18	0.2	-56.75503244	390.8986062	1.908969651	1.031457953
-18	0.3	-49.94111313	390.561961	1.874928671	0.684900614
-18	0.4	-44.79934464	390.2227784	1.850476786	0.51160705
-18	0.5	-40.61952682	389.8809995	1.831274984	0.407618723
-18	0.6	-37.07145809	389.536563	1.815390428	0.338282781
-18	0.7	-33.97303338	389.1894053	1.801791969	0.28874799
-18	0.8	-31.21250854	388.8394599	1.789864002	0.251588729
-18	0.9	-28.71607922	388.4866579	1.779209353	0.222679645
-18	1	-26.43228579	388.1309274	1.769556745	0.199545518
-18	1.1	-24.32376034	387.7721935	1.760712599	0.180611203
-18	1.2	-22.36241544	387.410378	1.752533901	0.164826597
-18	1.3	-20.5266023	387.0453993	1.744911964	0.151464699
-18	1.4	-18.79925198	386.677172	1.737762224	0.140006218
-17	0.2	-56.75503244	391.6745912	1.912004995	1.035631131
-17	0.3	-49.94111313	391.3422719	1.877980938	0.687716518
-17	0.4	-44.79934464	391.0074919	1.853546276	0.513744768
-17	0.5	-40.61952682	390.6701952	1.834362009	0.409349904
-17	0.6	-37.07145809	390.3303233	1.818495311	0.33974326
-17	0.7	-33.97303338	389.9878157	1.804915045	0.290015399
-17	0.8	-31.21250854	389.6426094	1.79300562	0.252711595
-17	0.9	-28.71607922	389.2946389	1.782369874	0.223690329
-17	1	-26.43228579	388.9438358	1.772736544	0.200466682
-17	1.1	-24.32376034	388.5901292	1.763912069	0.181459337
-17	1.2	-22.36241544	388.233445	1.755753449	0.165614075
-17	1.3	-20.5266023	387.873706	1.748152014	0.152201049
-17	1.4	-18.79925198	387.5108314	1.741023217	0.140698932
